"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"127842-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/127842-80";"2010-03-16";"2010-03-16T18:42:41";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"0";"0";"0";"0";"Rejeitado o Substitutivo do Senado Federal.";"";"";"2009-12-22T17:35:40";"Apresentação da EMS 1683/2003, do Senado Federal, que ""substitutivo do Senado ao Projeto de Lei da Câmara nº 19, de 2005 (PL nº 1.683, de 2003, na Casa de origem), que “Dispõe sobre a criação do Monumento Natural do Arquipélago das Ilhas Cagarras”.

Substitua-se o Projeto pelo seguinte:
Dispõe sobre a criação de unidade de conservação de natureza no Arquipélago das Ilhas Cagarras, no litoral do Estado do Rio de Janeiro.""";"465281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/465281"
"454360-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/454360-6";"2010-03-16";"2010-03-16T17:35:50";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23299";"https://dadosabertos.camara.leg.br/api/v2/eventos/23299";"0";"126";"141";"4";"Rejeitado o Requerimento. Sim: 126; não: 141; abstenção: 3; total: 270.";"";"";"2009-10-07T18:28:17";"Apresentação do Requerimento nº 5670/2009, que requer seja constituída Comissão Externa.";"0";""
"467638-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/467638-6";"2010-03-16";"2010-03-16T17:39:54";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23299";"https://dadosabertos.camara.leg.br/api/v2/eventos/23299";"1";"0";"0";"0";"Aprovado o Requerimento.";"";"";"2010-03-02T20:27:20";"Apresentação do REQ 6355/2010, da Comissão Parlamentar de Inquérito destinada a investigar as causas, conseqüências e responsáveis pelos desaparecimentos de crianças e adolescentes no Brasil no período de 2005 a 2007, que ""Requer seja prorrogado o prazo de funcionamento desta CPI, por mais 60 (sessenta) dias, a contar do término efetivo dos trabalhos, dia 27 de março de 2010"".";"0";""
"468431-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/468431-5";"2010-03-16";"2010-03-16T17:50:53";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23299";"https://dadosabertos.camara.leg.br/api/v2/eventos/23299";"1";"0";"0";"0";"Aprovado o Requerimento.";"";"";"2010-03-09T15:01:59";"Apresentação do REQ 6386/2010, da Comissão Parlamentar de Inquérito destinada a apurar a violência urbana, que: ""Requer a prorrogação, por mais 60 (sessenta) dias, do prazo destinado aos trabalhos desta Comissão Parlamentar de Inquérito destinada a apurar a violência urbana, a contar do dia 23 de março, dia imediatamente posterior ao encerramento da primeira prorrogação, aprovada em 09/12/2009"".";"0";""
"469379-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469379-2";"2010-03-16";"2010-03-16T17:57:52";"6587";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6587";"PL436104";"23212";"https://dadosabertos.camara.leg.br/api/v2/eventos/23212";"1";"0";"0";"0";"Aprovado";"";"";"2010-03-11T17:36:24";"Apresentação do REQ 3/2010 PL436104, pelo Dep. Efraim Filho e outros, que ""requer a realização de Conferência no Estado  da Paraíba para debater o Projeto de Lei nº 4361/04 - “ Centros de Inclusão Digital Lan House.
(Convidado: Sr. Percival Henriques - Presidente da Associação Nacional de Inclusão Digital - ANID.)""";"0";""
"469461-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469461-2";"2010-03-16";"2010-03-16T17:58:07";"6587";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6587";"PL436104";"23212";"https://dadosabertos.camara.leg.br/api/v2/eventos/23212";"1";"0";"0";"0";"Aprovado";"";"";"2010-03-15T16:39:01";"Apresentação do REQ 4/2010 PL436104, pelo Dep. Efraim Filho, que ""solicita realização de audiencia publica para discutir a aplicação do - PL 4361/04 - ""centros de inclusão digital lan hause"", com o Sr. Percival Henriques, Presidente da Associação nacional para Inclusão Digital.""";"0";""
"342881-90";"https://dadosabertos.camara.leg.br/api/v2/votacoes/342881-90";"2010-03-16";"2010-03-16T15:30:27";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovada a Redação Final por Unanimidade.";"";"";"2009-10-02T10:16:22";"Parecer do Relator, Dep. Vilson Covatti (PP-RS), pela constitucionalidade, juridicidade e técnica legislativa deste e dos Substitutivos da Comissão de Desenvolvimento Econômico, Indústria e Comércio e de Seguridade Social e Família.";"453685";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/453685"
"382035-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/382035-63";"2010-03-16";"2010-03-16T15:30:28";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovada a Redação Final por Unanimidade.";"";"";"2009-09-15T18:22:42";"Parecer do Relator, Dep. Carlos Bezerra (PMDB-MT), pela constitucionalidade, juridicidade e técnica legislativa.";"449961";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/449961"
"459493-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/459493-23";"2010-03-16";"2010-03-16T15:30:59";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-01-29T10:09:22";"Parecer do Relator, Dep. José Genoíno (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"465036";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/465036"
"460482-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460482-23";"2010-03-16";"2010-03-16T15:30:59";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-04T09:51:00";"Parecer do Relator, Dep. Antonio Carlos Biscaia (PT-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"467714";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/467714"
"404510-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/404510-22";"2010-03-16";"2010-03-16T15:31:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T15:48:30";"Parecer do Relator, Dep. Eduardo Cunha (PMDB-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"468446";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468446"
"430237-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/430237-20";"2010-03-16";"2010-03-16T15:31:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-10T15:33:05";"Parecer do Relator, Dep. Bruno Araújo (PSDB-PE), pela constitucionalidade, juridicidade e técnica legislativa.";"468862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468862"
"452817-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452817-20";"2010-03-16";"2010-03-16T15:31:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:12:11";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468352";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468352"
"456609-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/456609-20";"2010-03-16";"2010-03-16T15:31:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:13:05";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468350";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468350"
"456669-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/456669-20";"2010-03-16";"2010-03-16T15:31:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T17:12:02";"Parecer do Relator, Dep. Mendes Ribeiro Filho (PMDB-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"468490";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468490"
"457779-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/457779-20";"2010-03-16";"2010-03-16T15:31:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:13:38";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468358";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468358"
"460783-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460783-19";"2010-03-16";"2010-03-16T15:31:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:14:02";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468355";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468355"
"460808-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460808-19";"2010-03-16";"2010-03-16T15:31:56";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:14:24";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468357";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468357"
"460849-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460849-19";"2010-03-16";"2010-03-16T15:31:56";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:14:48";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468354";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468354"
"460864-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460864-19";"2010-03-16";"2010-03-16T15:31:57";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T09:15:10";"Parecer do Relator, Dep. Bonifácio de Andrada (PSDB-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"468360";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468360"
"409253-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/409253-47";"2010-03-16";"2010-03-16T15:34:03";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-03T09:48:33";"Parecer do Relator, Dep. Augusto Farias (PTB-AL), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Finanças e Tributação.";"467654";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/467654"
"319143-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/319143-57";"2010-03-16";"2010-03-16T15:38:58";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2009-12-16T11:27:05";"Parecer do Relator, Dep. Emiliano José (PT-BA), pela constitucionalidade, juridicidade e técnica legislativa deste, nos termos do Substitutivo da Comissão de Educação e Cultura, com subemendas.";"464527";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/464527"
"409160-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/409160-46";"2010-03-16";"2010-03-16T15:43:03";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-10T10:23:10";"Parecer do Relator, Dep. Aracely de Paula (PR-MG), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Finanças e Tributação.";"468725";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468725"
"395833-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/395833-55";"2010-03-16";"2010-03-16T15:44:45";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2009-11-26T12:11:57";"Parecer do Relator, Dep. Flávio Dino (PCdoB-MA), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação.";"461786";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/461786"
"468429-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/468429-2";"2010-03-16";"2010-03-16T16:06:15";"6699";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6699";"CPI-VIOL";"23286";"https://dadosabertos.camara.leg.br/api/v2/eventos/23286";"1";"0";"0";"0";"Aprovado";"";"";"2010-03-09T14:48:12";"Apresentação do REQ 55/2010 CPI-VIOL, pelo Dep. Paulo Pimenta, que ""requer, nos termos regimentais, seja realizada diligência na Cidade de Porto Alegre, Estado do Rio Grande do Sul, para realização de Audiência Pública e inspeção nos presídios Central de Porto Alegre e no Complexo Penitenciário de Charqueadas""";"0";""
"469485-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469485-2";"2010-03-16";"2010-03-16T16:06:25";"6699";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6699";"CPI-VIOL";"23286";"https://dadosabertos.camara.leg.br/api/v2/eventos/23286";"1";"0";"0";"0";"Aprovado";"";"";"2010-03-16T12:17:19";"Apresentação do REQ 56/2010 CPI-VIOL, pelo Dep. Paulo Pimenta, que ""requer, nos termos regimentais, seja realizada diligência à Cidade de Salvador,  para realização de Audiência Pública, em parceria com a Comissão Especial de Promoção da Igualdade, da Assembléia Legislativa da Bahia. 

""";"0";""
"387988-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/387988-44";"2010-03-16";"2010-03-16T16:13:15";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2009-11-24T14:58:26";"Parecer do Relator, Dep. Jorginho Maluly (DEM-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Desenvolvimento Urbano.";"460984";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/460984"
"469578-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469578-2";"2010-03-16";"2010-03-16T16:13:37";"6699";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6699";"CPI-VIOL";"23286";"https://dadosabertos.camara.leg.br/api/v2/eventos/23286";"1";"0";"0";"0";"Aprovado";"";"";"2010-03-16T16:13:24";"Apresentação do REQ 57/2010 CPI-VIOL, pelo Dep. Alexandre Silveira, que ""requer, nos termos regimentais, seja realizada Audiência Pública para debater com representantes nacionais dos Policiais Civis, Militares e Corpo de Bombeiro Militar, Bem como suas congêneres nos estados, acerca dos crescentes índices de violência urbana, das ações necessárias para m,inimizá-los, bem como a respeito da questão salarial que aflige as tr~es corporações.""";"0";""
"395834-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/395834-77";"2010-03-16";"2010-03-16T16:16:25";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer com Complementação de Voto, apresentou voto em separado o Deputado Geraldo Pudim.";"";"";"2009-12-16T13:04:21";"Parecer com Complementação de Voto, Dep. Colbert Martins (PMDB-BA), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação deste, nos termos do Substitutivo da Comissão de Segurança Pública e Combate ao Crime Organizado, com subemendas; e pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela rejeição do PL 3247/2008, apensado.";"464557";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/464557"
"408735-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/408735-47";"2010-03-16";"2010-03-16T16:23:35";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado o Parecer, contra o voto do Deputado Regis de Oliveira.";"";"";"2009-07-09T14:36:50";"Parecer do Relator, Dep. Sandro Mabel (PR-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"441733";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/441733"
"408387-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/408387-69";"2010-03-16";"2010-03-16T17:11:03";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"23268";"https://dadosabertos.camara.leg.br/api/v2/eventos/23268";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer com Complementação de Voto.";"";"";"2010-03-16T17:10:44";"Parecer com Complementação de Voto, Dep. José Genoíno (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda de nº 2 da Comissão de Trabalho, de Administração e Serviço Público, com subemenda, e pela injuridicidade da Emenda de nº 1.";"469610";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/469610"
"469373-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469373-2";"2010-03-16";"2010-03-16T18:28:54";"6698";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6698";"CPI-DIVI";"23279";"https://dadosabertos.camara.leg.br/api/v2/eventos/23279";"1";"0";"0";"0";"Aprovado, com alteração.";"";"";"2010-03-11T16:43:08";"Apresentação do REQ 82/2010 CPI-DIVI, pelo Dep. Virgílio Guimarães, que ""requer a prorrogação do prazo de funcionamento da Comissão Parlamentar de Inquérito da Dívida Pública, por trinta dias.
DCD 25/03/10 PAG 11484 COL 01.


""";"0";""
"127842-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/127842-79";"2010-03-16";"2010-03-16T18:42:31";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23310";"https://dadosabertos.camara.leg.br/api/v2/eventos/23310";"0";"0";"0";"0";"Rejeitado o Substitutivo do Senado Federal.";"2010-03-16T18:38:38";"Votação em turno único do Substitutivo do Senado Federal, com parecer contrário.";"2009-12-22T17:35:40";"Apresentação da EMS 1683/2003, do Senado Federal, que ""substitutivo do Senado ao Projeto de Lei da Câmara nº 19, de 2005 (PL nº 1.683, de 2003, na Casa de origem), que “Dispõe sobre a criação do Monumento Natural do Arquipélago das Ilhas Cagarras”.

Substitua-se o Projeto pelo seguinte:
Dispõe sobre a criação de unidade de conservação de natureza no Arquipélago das Ilhas Cagarras, no litoral do Estado do Rio de Janeiro.""";"465281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/465281"
"17715-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/17715-96";"2010-03-16";"2010-03-16T18:59:33";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23310";"https://dadosabertos.camara.leg.br/api/v2/eventos/23310";"1";"0";"0";"0";"Aprovadas as Emendas do Senado Federal de nºs 1 a 4, com parecer favorável.";"";"";"2007-06-06T11:36:02";"Apresentação da Emenda/Substitutivo do Senado.";"354393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/354393"
"17715-98";"https://dadosabertos.camara.leg.br/api/v2/votacoes/17715-98";"2010-03-16";"2010-03-16T19:01:10";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"23310";"https://dadosabertos.camara.leg.br/api/v2/eventos/23310";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. José Eduardo Cardozo (PT-SP).";"2010-03-16T19:00:11";"Votação da Redação Final.";"2007-06-06T11:36:02";"Apresentação da Emenda/Substitutivo do Senado.";"354393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/354393"
"457982-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/457982-35";"2010-03-17";"2010-03-17T10:29:11";"2001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"23238";"https://dadosabertos.camara.leg.br/api/v2/eventos/23238";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2009-12-16T09:47:03";"Parecer do Relator, Dep. Dilceu Sperafico (PP-PR), pela aprovação.";"464498";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/464498"
"462088-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462088-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-10T09:30:29";"Parecer do Relator, Dep. Paulo Henrique Lustosa (PMDB-CE), pela aprovação.";"468720";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468720"
"462093-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462093-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T17:21:45";"Parecer da Relatora, Dep. Cida Diogo (PT-RJ), pela aprovação.";"468502";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468502"
"462103-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462103-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-05T11:10:36";"Parecer do Relator, Dep. Lindomar Garçon (PV-RO), pela aprovação.";"468290";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468290"
"462112-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462112-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-09T17:47:27";"Parecer da Relatora, Dep. Cida Diogo (PT-RJ), pela aprovação.";"468522";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468522"
"462115-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462115-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-05T11:08:53";"Parecer da Relatora, Dep. Luiza Erundina (PSB-SP), pela aprovação.";"468292";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468292"
"462121-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462121-19";"2010-03-17";"2010-03-17T11:02:59";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-05T11:07:16";"Parecer da Relatora, Dep. Luiza Erundina (PSB-SP), pela aprovação.";"468293";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/468293"
"462144-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462144-19";"2010-03-17";"2010-03-17T11:03:00";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-10T19:15:44";"Parecer do Relator, Dep. Roberto Alves (PTB-SP), pela aprovação.";"469216";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/469216"
"462145-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462145-19";"2010-03-17";"2010-03-17T11:03:00";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"23251";"https://dadosabertos.camara.leg.br/api/v2/eventos/23251";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-03-11T08:47:56";"Parecer do Relator, Dep. Antonio Bulhões (PRB-SP), pela aprovação.";"469280";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/469280"
"469362-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469362-2";"2010-03-17";"2010-03-17T11:35:03";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE";"23231";"https://dadosabertos.camara.leg.br/api/v2/eventos/23231";"1";"0";"0";"0";"Aprovado, com inclusão de representantes dos Institutos Federais da Rede Federal de Educação Profissional, Científica e Tecnológica (IFET), do Instituto Brasileiro de Informação em Ciência e Tecnologia (IBICT) do Ministério da Ciência e Tecnologia e do Ministério da Saúde.";"";"";"2010-03-11T15:36:44";"Apresentação do REQ 297/2010 CEC, pelo Dep. Carlos Abicalil, que ""solicita realização de Seminário Aberto para discussão sobre a política de recursos educacionais abertos.""";"0";""
