"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"490001-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490001-39";"2012-04-03";"2012-04-03T15:10:50";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-06T10:07:58";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"529704";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529704"
"490024-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490024-39";"2012-04-03";"2012-04-03T15:10:50";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-01T11:39:11";"Parecer do Relator, Dep. Márcio Macêdo (PT-SE), pela constitucionalidade, juridicidade e técnica legislativa.";"529633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529633"
"490032-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490032-39";"2012-04-03";"2012-04-03T15:10:51";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:40:42";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530943";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530943"
"490040-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490040-39";"2012-04-03";"2012-04-03T15:10:51";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-23T17:21:38";"Parecer do Relator, Dep. Carlos Bezerra (PMDB-MT), pela constitucionalidade, juridicidade e técnica legislativa.";"528384";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528384"
"490063-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490063-39";"2012-04-03";"2012-04-03T15:10:51";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-30T17:39:01";"Parecer do Relator, Dep. Antonio Bulhões (PRB-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"529285";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529285"
"490074-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490074-39";"2012-04-03";"2012-04-03T15:10:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-24T10:11:03";"Parecer do Relator, Dep. Paulo Maluf (PP-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"528523";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528523"
"490075-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490075-39";"2012-04-03";"2012-04-03T15:10:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-06T10:12:58";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"529713";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529713"
"490089-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/490089-39";"2012-04-03";"2012-04-03T15:10:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-06T11:23:59";"Parecer da Relatora, Dep. Cida Borghetti (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"529706";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529706"
"501096-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501096-39";"2012-04-03";"2012-04-03T15:10:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-25T10:17:28";"Parecer do Relator, Dep. Vilson Covatti (PP-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"528683";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528683"
"501098-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501098-39";"2012-04-03";"2012-04-03T15:10:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T16:07:25";"Parecer do Relator, Dep. Sibá Machado (PT-AC), pela constitucionalidade, juridicidade e técnica legislativa.";"530390";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530390"
"501099-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501099-39";"2012-04-03";"2012-04-03T15:10:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-01T11:47:27";"Parecer do Relator, Dep. Ronaldo Fonseca (PR-DF), pela constitucionalidade, juridicidade e técnica legislativa.";"529667";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529667"
"501149-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501149-36";"2012-04-03";"2012-04-03T15:10:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-29T15:54:30";"Parecer da Relatora, Dep. Cida Borghetti (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"529010";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529010"
"501169-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501169-36";"2012-04-03";"2012-04-03T15:10:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T16:06:32";"Parecer do Relator, Dep. Décio Lima (PT-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"530397";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530397"
"501194-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501194-36";"2012-04-03";"2012-04-03T15:10:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-01T11:38:03";"Parecer do Relator, Dep. Márcio Macêdo (PT-SE), pela constitucionalidade, juridicidade e técnica legislativa.";"529635";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529635"
"501202-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501202-36";"2012-04-03";"2012-04-03T15:10:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T17:14:12";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"530426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530426"
"501205-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501205-36";"2012-04-03";"2012-04-03T15:10:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-25T10:16:46";"Parecer do Relator, Dep. Danilo Forte (PMDB-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"528733";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528733"
"501221-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501221-36";"2012-04-03";"2012-04-03T15:10:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:40:54";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530946";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530946"
"501271-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501271-36";"2012-04-03";"2012-04-03T15:10:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:41:04";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530932";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530932"
"501295-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/501295-36";"2012-04-03";"2012-04-03T15:10:56";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T17:23:11";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"530421";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530421"
"505657-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505657-37";"2012-04-03";"2012-04-03T15:10:56";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-29T15:53:59";"Parecer da Relatora, Dep. Cida Borghetti (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"529006";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529006"
"505725-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505725-38";"2012-04-03";"2012-04-03T15:10:57";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T17:21:29";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"530405";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530405"
"505726-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505726-38";"2012-04-03";"2012-04-03T15:10:58";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T17:13:40";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"530406";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530406"
"505727-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505727-38";"2012-04-03";"2012-04-03T15:10:58";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:14:23";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530933";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530933"
"505728-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505728-38";"2012-04-03";"2012-04-03T15:10:58";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-23T15:48:18";"Parecer do Relator, Dep. Maurício Quintella Lessa (PR-AL), pela constitucionalidade, juridicidade e técnica legislativa.";"528379";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528379"
"509305-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/509305-38";"2012-04-03";"2012-04-03T15:10:59";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T10:25:34";"Parecer do Relator, Dep. Luiz Couto (PT-PB), pela constitucionalidade, juridicidade e técnica legislativa.";"530656";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530656"
"510951-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/510951-38";"2012-04-03";"2012-04-03T15:10:59";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-30T18:04:44";"Parecer do Relator, Dep. Gonzaga Patriota (PSB-PE), pela constitucionalidade, juridicidade e técnica legislativa.";"529423";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529423"
"511888-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/511888-38";"2012-04-03";"2012-04-03T15:10:59";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-30T17:38:07";"Parecer do Relator, Dep. Antonio Bulhões (PRB-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"529290";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529290"
"515133-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/515133-38";"2012-04-03";"2012-04-03T15:11:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:17:13";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530940"
"516591-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/516591-37";"2012-04-03";"2012-04-03T15:11:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T16:07:13";"Parecer do Relator, Dep. Décio Lima (PT-SC), pela constitucionalidade, juridicidade e técnica legislativa.";"530391";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530391"
"520198-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/520198-37";"2012-04-03";"2012-04-03T15:11:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-07T17:12:42";"Parecer do Relator, Dep. Vieira da Cunha (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"530427";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530427"
"522270-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/522270-37";"2012-04-03";"2012-04-03T15:11:02";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-12T11:41:38";"Parecer do Relator, Dep. Osmar Serraglio (PMDB-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"530948";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530948"
"524611-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/524611-40";"2012-04-03";"2012-04-03T15:11:03";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-11-29T15:48:26";"Parecer do Relator, Dep. Nelson Marchezan Junior (PSDB-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"528999";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/528999"
"524612-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/524612-40";"2012-04-03";"2012-04-03T15:11:03";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-12-13T10:02:03";"Parecer do Relator, Dep. Arnaldo Faria de Sá (PTB-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"530964";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/530964"
"435766-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/435766-76";"2012-04-03";"2012-04-03T15:11:26";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2011-09-08T14:31:38";"Parecer do Relator, Dep. Anthony Garotinho (PR-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Relações Exteriores e de Defesa Nacional.";"519082";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/519082"
"137416-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/137416-23";"2012-04-03";"2012-04-03T15:11:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2012-03-30T10:35:12";"Parecer do Relator, Dep. Paes Landim (PTB-PI), pela constitucionalidade, juridicidade e técnica legislativa.";"539680";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/539680"
"419630-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/419630-20";"2012-04-03";"2012-04-03T15:11:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-09T09:55:43";"Parecer do Relator, Dep. Paes Landim (PTB-PI), pela constitucionalidade, juridicidade e técnica legislativa.";"508116";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/508116"
"430269-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/430269-20";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-08T15:53:11";"Parecer do Relator, Dep. José Mentor (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"507604";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/507604"
"443720-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/443720-20";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-08T15:52:51";"Parecer do Relator, Dep. José Mentor (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"507612";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/507612"
"454667-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/454667-21";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-07T10:08:08";"Parecer do Relator, Dep. Vicente Arruda (PR-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"506234";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/506234"
"460799-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460799-19";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-16T09:59:13";"Parecer do Relator, Dep. Efraim Filho (DEM-PB), pela constitucionalidade, juridicidade e técnica legislativa.";"509463";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509463"
"460836-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460836-19";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-21T10:20:19";"Parecer do Relator, Dep. Vicente Arruda (PR-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"509613";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509613"
"461984-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/461984-19";"2012-04-03";"2012-04-03T15:11:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-21T10:17:54";"Parecer do Relator, Dep. Vicente Arruda (PR-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"509611";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509611"
"465116-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/465116-27";"2012-04-03";"2012-04-03T15:11:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2012-03-14T10:18:58";"Parecer do Relator, Dep. Eliseu Padilha (PMDB-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"536812";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/536812"
"465120-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/465120-22";"2012-04-03";"2012-04-03T15:11:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-16T09:58:22";"Parecer do Relator, Dep. Efraim Filho (DEM-PB), pela constitucionalidade, juridicidade e técnica legislativa.";"509462";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509462"
"465122-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/465122-22";"2012-04-03";"2012-04-03T15:11:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-16T10:00:00";"Parecer do Relator, Dep. Efraim Filho (DEM-PB), pela constitucionalidade, juridicidade e técnica legislativa.";"509464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509464"
"469546-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/469546-27";"2012-04-03";"2012-04-03T15:11:54";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2012-03-21T09:52:11";"Parecer do Relator, Dep. Eliseu Padilha (PMDB-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"537827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/537827"
"471356-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/471356-23";"2012-04-03";"2012-04-03T15:11:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2012-03-20T15:42:06";"Parecer do Relator, Dep. Eduardo Cunha (PMDB-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"537883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/537883"
"474275-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/474275-23";"2012-04-03";"2012-04-03T15:11:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-04-26T14:41:01";"Parecer do Relator, Dep. Mauro Benevides (PMDB-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"499342";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/499342"
"479083-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/479083-19";"2012-04-03";"2012-04-03T15:11:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-21T10:20:37";"Parecer do Relator, Dep. Vicente Arruda (PR-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"509612";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/509612"
"480827-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/480827-21";"2012-04-03";"2012-04-03T15:11:55";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"28481";"https://dadosabertos.camara.leg.br/api/v2/eventos/28481";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2011-06-07T09:48:37";"Parecer do Relator, Dep. Vicente Arruda (PR-CE), pela constitucionalidade, juridicidade e técnica legislativa.";"506233";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/506233"
