"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"331979-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/331979-18";"2011-03-16";"2011-03-16T12:12:23";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25075";"https://dadosabertos.camara.leg.br/api/v2/eventos/25075";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-12-22T10:22:06";"Parecer do Relator, Dep. Silas Câmara (PSC-AM), pela aprovação.";"490240";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/490240"
"462216-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/462216-21";"2011-03-16";"2011-03-16T12:12:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25075";"https://dadosabertos.camara.leg.br/api/v2/eventos/25075";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-12-17T10:50:16";"Parecer do Relator, Dep. Gilmar Machado (PT-MG), pela aprovação.";"490098";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/490098"
"470333-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/470333-22";"2011-03-16";"2011-03-16T12:12:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25075";"https://dadosabertos.camara.leg.br/api/v2/eventos/25075";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-12-22T10:22:13";"Parecer do Relator, Dep. Sandes Júnior (PP-GO), pela aprovação.";"490243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/490243"
"470429-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/470429-19";"2011-03-16";"2011-03-16T12:12:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25075";"https://dadosabertos.camara.leg.br/api/v2/eventos/25075";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-02-22T14:50:36";"Parecer do Relator, Dep. Lindomar Garçon (PV-RO), pela aprovação.";"490274";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/490274"
"483128-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483128-23";"2011-03-16";"2011-03-16T12:12:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25075";"https://dadosabertos.camara.leg.br/api/v2/eventos/25075";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2010-12-15T12:04:08";"Parecer do Relator, Dep. Lindomar Garçon (PV-RO), pela aprovação.";"489670";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/489670"
"494245-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494245-2";"2011-03-16";"2011-03-16T16:23:03";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-03T16:06:26";"Apresentação do Requerimento n. 4/2011, pela Comissão de Turismo e Desporto, que: ""Requer que seja convidado o  Ministro de Estado do Esporte, Sr. Orlando Silva Júnior, para comparecer a Comissão de Turismo da Câmara dos Deputados"".";"0";""
"494246-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494246-2";"2011-03-16";"2011-03-16T16:23:13";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-03T16:08:35";"Apresentação do Requerimento n. 5/2011, pela Comissão de Turismo e Desporto, que: ""Requer que seja convidado o  Ministro de Estado do Turismo, Sr. Pedro Novais para comparecer a Comissão de Turismo da Câmara dos Deputados"".";"0";""
"494281-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494281-2";"2011-03-16";"2011-03-16T16:23:26";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-03T18:09:40";"Apresentação do Requerimento n. 6/2011, pela Comissão de Turismo e Desporto, que: ""Requer que sejam convidados representantes do Comitê Organizador Local da FIFA para a realização da Copa do Mundo de 2014, para comparecer a Comissão de Turismo da Câmara dos Deputados"".";"0";""
"494488-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494488-2";"2011-03-16";"2011-03-16T16:23:56";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-15T12:00:47";"Apresentação do Requerimento n. 9/2011, pela Comissão de Turismo e Desporto, que: ""Requer que sejam convidados representantes da Associação Clube dos 13 para comparecer à Comissão de Turismo da Câmara dos Deputados"".";"0";""
"494489-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494489-2";"2011-03-16";"2011-03-16T16:24:07";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-15T12:01:07";"Apresentação do Requerimento n. 10/2011, pela Comissão de Turismo e Desporto, que: ""Requer que sejam convidados representantes da Confederação Brasileira de Futebol para comparecer à Comissão de Turismo da Câmara dos Deputados"".";"0";""
"494491-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494491-2";"2011-03-16";"2011-03-16T16:24:17";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-15T12:51:38";"Apresentação do Requerimento n. 11/2011, pelo Deputado Valadares Filho (PSB-SE), que: ""Requer a realização de audiência pública para discutir a situação atual e o planejamento dos aeroportos nacionais visando o aumento de fluxo turístico previsto para os períodos da Copa das Confederações de 2013, da Copa do Mundo de Futebol de 2014 e dos Jogos Olímpicos e Paraolímpicos de 2016."".";"0";""
"494492-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494492-2";"2011-03-16";"2011-03-16T16:24:29";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado.";"";"";"2011-03-15T12:52:11";"Apresentação do Requerimento n. 12/2011, pelo Deputado Valadares Filho (PSB-SE), que: ""Requer a realização de audiência pública para debater os Programas Regionais de Desenvolvimento do Turismo - PRODETUR"".";"0";""
"494428-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494428-2";"2011-03-16";"2011-03-16T16:33:48";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-11T16:00:25";"Apresentação do Requerimento n. 1/2011, pelo Deputado Henrique Afonso (PV-AC), que: ""Requer a realização de audiência pública destinada a avaliar e propor ações e políticas públicas para a população em situação de rua"".";"0";""
"494432-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494432-2";"2011-03-16";"2011-03-16T16:35:50";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-11T16:08:39";"Apresentação do Requerimento n. 5/2011, pelo Deputado Márcio Marinho (PRB-BA), que: ""Requer a realização de audiência pública com a finalidade de debater a situação dos Conselhos Tutelares.

"".";"0";""
"494665-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494665-2";"2011-03-16";"2011-03-16T16:36:13";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-15T18:54:42";"Apresentação do Requerimento n. 7/2011, pelo Deputado Arnaldo Jordy (PPS-PA), que: ""Requer a constituição de representação da Comissão de Direitos Humanos e Minorias para se reunir com representantes de entidades e da sociedade civil, a fim de tomar conhecimento sobre a situação das populações residentes nas áreas onde será instalada a Hidrelétrica de Belo Monte no Pará"".";"0";""
"494434-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494434-2";"2011-03-16";"2011-03-16T17:11:51";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"0";"0";"0";"0";"Rejeitado";"";"";"2011-03-11T16:10:36";"Apresentação do Requerimento n. 6/2011, pelo Deputado Jair Bolsonaro (PP-RJ), que: ""Requer a convocação do Sr. Ministro de Estado da Educação para prestar esclarecimentos à Comissão de Direitos Humanos e Minorias sobre a elaboração de material de combate à homofobia a ser distribuído nas escolas de ensino fundamental"".";"0";""
"494807-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494807-2";"2011-03-16";"2011-03-16T17:43:34";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T16:20:15";"Apresentação do Requerimento n. 11/2011, pelo Deputado Luiz Couto (PT-PB), que: ""Requer que a Comissão de Direitos Humanos e Minorias convide o Sr. José Eduardo Martins Cardoso, Ministro da Justiça, a comparecer a audiência pública desta Comissão, a fim de debater acerca das propostas e ações desse Ministério, referentes especificamente sobre o sistema de Segurança Pública Nacional, o combate ao crime organizado e o Sistema Penitenciário Brasileiro"".";"0";""
"494805-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494805-2";"2011-03-16";"2011-03-16T17:44:01";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T16:16:59";"Apresentação do Requerimento n. 9/2011, pelo Deputado Luiz Couto (PT-PB), que: ""requer que a Comissão de Direitos Humanos e Minorias convide a Sra. Maria do Rosário, Ministra-Chefe da Secretaria de Direitos Humanos,  para participar de audiência pública nesta Comissão, a fim de debater acerca das propostas e ações dessa Secretaria, referentes especificamente aos Defensores de Direitos Humanos, ações contra grupos de extermínio e exploração de crianças e adolescentes"".";"0";""
"494811-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494811-2";"2011-03-16";"2011-03-16T17:49:08";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T16:22:42";"Apresentação do Requerimento n. 12/2011, pelo Deputado Luiz Couto (PT-PB), que: ""Requer a realização de audiência pública pela Comissão de Direitos Humanos e Minorias, para debater e dialogar com a sociedade civil organizada e o governo Federal sobre o Projeto de Lei nº 7.376/2010, que cria a Comissão Nacional da Verdade"".";"0";""
"485446-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485446-67";"2011-03-16";"2011-03-16T18:11:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25090";"https://dadosabertos.camara.leg.br/api/v2/eventos/25090";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2011-03-16T18:11:25";"Votação preliminar em turno único.";"2011-03-23T10:52:19";"Apresentação do Projeto de Lei de Conversão n. 5/2011, pelo Deputado Ricardo Berzoini (PT-SP), que: ""Dispõe sobre o exercício da atividade de franquia postal"".";"495711";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/495711"
"485446-70";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485446-70";"2011-03-16";"2011-03-16T18:20:20";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25090";"https://dadosabertos.camara.leg.br/api/v2/eventos/25090";"1";"0";"0";"0";"Aprovada a Medida Provisória, na forma do Projeto de Lei de Conversão apresentado, ressalvados os destaques.";"2011-03-16T18:12:03";"Votação, quanto ao mérito, em turno único.";"2011-03-23T10:52:19";"Apresentação do Projeto de Lei de Conversão n. 5/2011, pelo Deputado Ricardo Berzoini (PT-SP), que: ""Dispõe sobre o exercício da atividade de franquia postal"".";"495711";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/495711"
"494906-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494906-2";"2011-03-16";"2011-03-16T18:27:26";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:24:04";"Apresentação do Requerimento n. 13/2011, pelo Deputado Luiz Couto (PT-PB), que: ""Requeiro visita de representantes desta Comissão, à Seção Judiciária de Ponta Porã (MS), a fim de traçar em nível local estratégias que garantam segurança a Juiza Lisa Taubbemblatt, bem como  levantar informações das organizações criminosas que veem planejando executar magistrados que atuam em defesa dos direitos humanos, como também, verificar denúncias de ameaças a Juíza Federal Lisa Taubbemblatt.

"".";"0";""
"494917-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494917-2";"2011-03-16";"2011-03-16T18:34:42";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:32:53";"Apresentação do Requerimento n. 14/2011, pela Deputada Manuela D'ávila (PCdoB-RS), que: ""Requer, nos termos regimentais e na condição de membro da CDHM da Câmara Federal, a aprovação da moção de apoio, elaborada pela Associação Cultural José Marti do Estado do Rio Grande do Sul, em defesa do povo cubano e contra o bloqueio mantido, há 49 anos, pelos governos estadunidenses à Cuba, conforme texto anexo"".";"0";""
"485446-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485446-73";"2011-03-16";"2011-03-16T18:44:36";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25090";"https://dadosabertos.camara.leg.br/api/v2/eventos/25090";"0";"0";"0";"0";"Rejeitada a Emenda de n.º 2.";"2011-03-16T18:21:55";"Votação da Emenda de nº 2, objeto do Destaque para votação em separado da bancada do PSDB.";"2011-03-23T10:52:19";"Apresentação do Projeto de Lei de Conversão n. 5/2011, pelo Deputado Ricardo Berzoini (PT-SP), que: ""Dispõe sobre o exercício da atividade de franquia postal"".";"495711";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/495711"
"485446-75";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485446-75";"2011-03-16";"2011-03-16T18:45:13";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25090";"https://dadosabertos.camara.leg.br/api/v2/eventos/25090";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Ricardo Berzoini (PT-SP).";"2011-03-16T18:44:47";"Votação da Redação Final.";"2011-03-23T10:52:19";"Apresentação do Projeto de Lei de Conversão n. 5/2011, pelo Deputado Ricardo Berzoini (PT-SP), que: ""Dispõe sobre o exercício da atividade de franquia postal"".";"495711";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/495711"
"494928-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494928-2";"2011-03-16";"2011-03-16T18:46:22";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:44:29";"Apresentação do Requerimento n. 15/2011, pelo Deputado Domingos Dutra (PT-MA), que: ""Requer, a realização de audiência pública pela Comissão de Direitos Humanos em conjunto com a Comissão de Meio Ambiente e Comissão de Minas e Energia com o objetivo de discutir a segurança das Usinas Nucleares e das hidrelétricas no território nacional"".";"0";""
"494932-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494932-2";"2011-03-16";"2011-03-16T18:50:54";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:50:15";"Apresentação do Requerimento n. 16/2011, pela Deputada Erika Kokay (PT-DF), que: ""Requer a realização de uma Audiência Pública sobre: A Implementação do Plano do Sistema Nacional de Atendimento Sócioeducativo- SINASE no âmbito do Distrito Federal.

"".";"0";""
"494938-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494938-2";"2011-03-16";"2011-03-16T18:57:06";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:54:27";"Apresentação do Requerimento n. 17/2011, pela Deputada Erika Kokay (PT-DF), que: ""Requer a realização de uma Audiência Pública sobre a Ação Criminosa dos Grupos de extermínio no estado de Goías.


"".";"0";""
"494943-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494943-2";"2011-03-16";"2011-03-16T19:04:29";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM";"25084";"https://dadosabertos.camara.leg.br/api/v2/eventos/25084";"1";"0";"0";"0";"Aprovado";"";"";"2011-03-16T18:59:27";"Apresentação do Requerimento n. 18/2011, pela Deputada Erika Kokay (PT-DF), que: ""Requer a realização de uma Visita em Instituições de cumprimento de Medidas Sócioeducativas do Distrito Federal.


"".";"0";""
"495083-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/495083-2";"2011-03-16";"2011-03-17T11:55:00";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 01, 02, 03, 07 e 08. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"";"";"0";""
"493914-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/493914-2";"2011-03-16";"2011-03-17T11:55:29";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 02, 03, 07, 08 e 22. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"2011-03-02T16:56:33";"Apresentação do Requerimento n. 1/2011, pelo Deputado Afonso Hamm (PP-RS), que: ""Requer a constituição de Subcomissão para o Acompanhamento e Avaliação das Providências, Ações e Projetos Compromissados pelo País para a Realização da Copa do Mundo de Futebol em 2014 no Brasil e dos Jogos Olímpicos e Paraolímpicos em 2016 na Cidade do Rio de Janeiro"".";"0";""
"493916-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/493916-2";"2011-03-16";"2011-03-17T11:55:48";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 01, 03, 07, 08 e 22. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"2011-03-02T16:57:51";"Apresentação do Requerimento n. 2/2011, pelo Deputado André Figueiredo (PDT-CE), que: ""Requer a criação de Subcomissão Especial para acompanhar a execução das obras nas cidades sedes da Copa do Mundo de 2014. 
"".";"0";""
"493917-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/493917-2";"2011-03-16";"2011-03-17T11:56:04";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 01, 02, 07, 08 e 22. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"2011-03-02T16:58:35";"Apresentação do Requerimento n. 3/2011, pelo Deputado André Figueiredo (PDT-CE), que: ""Requer a criação de Subcomissão Especial para acompanhar a execução das obras no Estado do Rio de Janeiro que irá sediar as Olimpíadas de 2016"".";"0";""
"494464-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494464-2";"2011-03-16";"2011-03-17T11:56:29";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 01, 02, 03, 08 e 22. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"2011-03-14T16:23:40";"Apresentação do Requerimento n. 7/2011, pelos Deputados Valadares Filho (PSB-SE) e Romário (PSB-RJ), que: ""Requer a constituição de Subcomissão Permanente, com a finalidade de acompanhar as ações a serem desenvolvidas pela Confederação Brasileira de Futebol (CBF) e fiscalizar as ações a serem desenvolvidas por Instituições Privadas (Comitês Organizadores Locais) e Públicas da União, do Estado e dos Municípios para a organização da Copa do Mundo de Futebol FIFA 2014"".";"0";""
"494465-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/494465-2";"2011-03-16";"2011-03-17T11:56:40";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"25074";"https://dadosabertos.camara.leg.br/api/v2/eventos/25074";"1";"0";"0";"0";"Aprovado unificado com discussão em globo com os requerimentos de nºs 01, 02, 03, 07 e 22. Decidiu-se que serão criadas 2 Subcomissões Especiais para tratar das Olimpíadas e Paraolimpíadas de 2016.";"";"";"2011-03-14T16:24:52";"Apresentação do Requerimento n. 8/2011, pelos Deputados Romário (PSB-RJ) e Valadares Filho (PSB-SE), que: ""Requer a constituição de Subcomissão Permanente, com a finalidade de acompanhar as ações a serem desenvolvidas pelo Comitê Olímpico Brasileiro (COB) e pelo Comitê Paraolímpico Brasileiro (CPB), e fiscalizar as ações a serem desenvolvidas por instituições Privadas e Instituições Públicas da União, do Estado e dos Municípios para a organização dos Jogos Olímpicos e Paraolímpicos de 2016 na Cidade do Rio de Janeiro"".";"0";""
"482645-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/482645-5";"2011-03-17";"2011-03-17T10:37:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25099";"https://dadosabertos.camara.leg.br/api/v2/eventos/25099";"1";"0";"0";"0";"Aprovado o Requerimento de Urgência (Art. 155 do RICD).
DCD do dia 18/03/11 PÁG 12156 COL 01.";"";"";"2010-07-07T10:53:40";"Apresentação da Requerimento de Urgência (Art. 155 do RICD) n. 7169/2010, pelo Deputado Lincoln Portela (PR-MG), que: ""Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5542, de 2009, que dispõe sobre a criação de Varas do Trabalho na jurisdição do Tribunal Regional do Trabalho da  Segunda Região, com sede em São Paulo - SP, e dá outras providências"".";"0";""
"482649-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/482649-5";"2011-03-17";"2011-03-17T10:40:08";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25099";"https://dadosabertos.camara.leg.br/api/v2/eventos/25099";"1";"0";"0";"0";"Aprovado o Requerimento de Urgência (Art. 155 do RICD).
DCD do dia 18/03/11 PÁG 12156 COL 02.";"";"";"2010-07-07T11:00:34";"Apresentação da Requerimento de Urgência (Art. 155 do RICD) n. 7173/2010, pelo Deputado Lincoln Portela (PR-MG), que: ""Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5543, de 2009, que altera a composição do Tribunal Regional do Trabalho da Quarta Região e dá outras providências"".";"0";""
"482647-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/482647-5";"2011-03-17";"2011-03-17T10:40:45";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25099";"https://dadosabertos.camara.leg.br/api/v2/eventos/25099";"1";"0";"0";"0";"Aprovado o Requerimento de Urgência (Art. 155 do RICD).
DCD do dia 18/03/11 PÁG 12157 COL 01.";"";"";"2010-07-07T10:59:30";"Apresentação da Requerimento de Urgência (Art. 155 do RICD) n. 7171/2010, pelo Deputado Lincoln Portela (PR-MG), que: ""Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4409, de 2008, que dispõe sobre a criação cargos de Juiz do trabalho e de Varas do Trabalho no Tribunal Regional do Trabalho da 7ª Região, Ceará, define jurisdições e dá outras providências"".";"0";""
"482648-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/482648-5";"2011-03-17";"2011-03-17T10:41:25";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25099";"https://dadosabertos.camara.leg.br/api/v2/eventos/25099";"1";"0";"0";"0";"Aprovado o Requerimento de Urgência (Art. 155 do RICD).
DCD do dia 18/03/11 PÁG 12157 COL 02.";"";"";"2010-07-07T11:00:02";"Apresentação da Requerimento de Urgência (Art. 155 do RICD) n. 7172/2010, pelo Deputado Lincoln Portela (PR-MG), que: ""Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5541, de 2009, que dispõe sobre a criação de Varas do Trabalho na jurisdição do Tribunal Regional do Trabalho da 16ª Região, Maranhão, e dá outras providências"".";"0";""
"418209-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/418209-59";"2011-03-17";"2011-03-17T10:55:44";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"25099";"https://dadosabertos.camara.leg.br/api/v2/eventos/25099";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Chico Lopes (PCdoB-CE)";"2011-03-17T11:01:44";"Votação da Redação Final.";"2011-03-16T15:54:11";"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 739/2011, pelo Deputado Chico Lopes (PCdoB-CE), que: ""Requer a inclusão na Ordem do Dia do PL 4409, de 2008, que trata da criação de cargos de Juiz do Trabalho e de Varas do Trabalho, no TRT da 7ª Região"".";"494786";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/494786"
